S,B,layer,kernel,us
256,256,conv4,Activity Buffer Request,425.25879999999995
256,256,conv4,volta_sgemm_128x64_nn,4354.7257
256,256,conv5,aten::cudnn_convolution,19694.090299999996
256,256,conv5,Activity Buffer Request,1921.5821999999996
256,256,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.487900000001332
256,256,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,19690.602399999996
256,256,conv6,aten::cudnn_convolution,4130.923500000001
256,256,conv6,Activity Buffer Request,394.90790000000004
256,256,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.2446999999993524
256,256,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,4127.678800000001
256,256,pool2,aten::mean,509.4363000000002
256,256,pool2,Activity Buffer Request,50.88480000000002
256,256,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",509.4363000000002
256,256,fc1,aten::addmm,36.21630000000018
256,256,fc1,Activity Buffer Request,3.7406000000000175
256,256,fc1,volta_sgemm_128x64_tn,30.011600000000158
256,256,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",6.204700000000026
256,256,relu,aten::clamp_min_,2.1920000000000073
256,256,relu,Activity Buffer Request,0.23040000000000874
256,256,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",2.1920000000000073
256,256,fc2,aten::addmm,13.823700000000008
256,256,fc2,Activity Buffer Request,1.4399999999999864
256,256,fc2,volta_sgemm_32x128_tn,10.694199999999977
256,256,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.12950000000003
384,1,conv1,aten::cudnn_convolution,92.54440000000002
384,1,conv1,Activity Buffer Request,9.235000000000014
384,1,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.5023000000000137
384,1,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,90.0421
384,1,pool1,aten::max_pool2d_with_indices,37.845000000000006
384,1,pool1,Activity Buffer Request,3.5007000000000064
384,1,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",37.845000000000006
384,1,conv2,aten::cudnn_convolution,161.29049999999998
384,1,conv2,Activity Buffer Request,16.252200000000006
384,1,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.9263999999999442
384,1,conv2,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,159.36410000000004
384,1,conv3,aten::cudnn_convolution,111.92000000000007
384,1,conv3,Activity Buffer Request,11.330899999999996
384,1,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.6320000000000392
384,1,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,110.28800000000004
384,1,conv4,aten::cudnn_convolution,30.82740000000001
384,1,conv4,Activity Buffer Request,3.295799999999997
384,1,conv4,volta_sgemm_64x64_nn,30.82740000000001
384,1,conv5,aten::cudnn_convolution,165.92709999999994
384,1,conv5,Activity Buffer Request,16.421899999999983
384,1,conv5,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",41.796999999999954
384,1,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.1886000000000196
384,1,conv5,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,118.93029999999999
384,1,conv5,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",3.0111999999999624
384,1,conv6,aten::cudnn_convolution,28.706199999999978
384,1,conv6,Activity Buffer Request,3.3503000000000043
384,1,conv6,volta_sgemm_128x64_nn,28.706199999999978
384,1,pool2,aten::mean,4.031900000000041
384,1,pool2,Activity Buffer Request,0.5567999999999984
384,1,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",4.031900000000041
384,1,fc1,aten::addmm,3.1004999999999883
384,1,fc1,Activity Buffer Request,0.4511999999999944
384,1,fc1,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",3.1004999999999883
384,1,relu,aten::clamp_min_,1.456000000000006
384,1,relu,Activity Buffer Request,0.14400000000000546
384,1,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.456000000000006
384,1,fc2,aten::addmm,2.918300000000022
384,1,fc2,Activity Buffer Request,0.2944000000000074
384,1,fc2,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",2.918300000000022
384,8,conv1,aten::cudnn_convolution,577.0393000000001
384,8,conv1,Activity Buffer Request,57.63000000000002
384,8,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.4511000000000878
384,8,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,574.5882
384,8,pool1,aten::max_pool2d_with_indices,278.9931
384,8,pool1,Activity Buffer Request,27.554400000000008
384,8,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",278.9931
384,8,conv2,aten::cudnn_convolution,1129.3407000000002
384,8,conv2,Activity Buffer Request,112.99460000000002
384,8,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.291199999999867
384,8,conv2,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,1127.0495
384,8,conv3,aten::cudnn_convolution,563.4427999999999
384,8,conv3,Activity Buffer Request,56.30520000000001
384,8,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.761499999999944
384,8,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,560.6813
384,8,conv4,aten::cudnn_convolution,253.21400000000008
384,8,conv4,Activity Buffer Request,25.493600000000004
384,8,conv4,volta_sgemm_128x64_nn,253.21400000000008
384,8,conv5,aten::cudnn_convolution,1075.3192999999997
384,8,conv5,Activity Buffer Request,107.4587
384,8,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.537600000000134
384,8,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,1072.7816999999995
384,8,conv6,aten::cudnn_convolution,284.4521000000001
384,8,conv6,Activity Buffer Request,28.4591
384,8,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.72919999999998
384,8,conv6,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,281.7229000000001
384,8,pool2,aten::mean,43.46090000000002
384,8,pool2,Activity Buffer Request,4.31980000000001
384,8,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",43.46090000000002
384,8,fc1,aten::addmm,8.313299999999993
384,8,fc1,Activity Buffer Request,0.9983999999999924
384,8,fc1,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",8.313299999999993
384,8,relu,aten::clamp_min_,1.8271999999999935
384,8,relu,Activity Buffer Request,0.18239999999998419
384,8,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.8271999999999935
384,8,fc2,aten::addmm,4.038199999999961
384,8,fc2,Activity Buffer Request,0.40319999999999256
384,8,fc2,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",4.038199999999961
384,64,conv1,aten::cudnn_convolution,7779.9088
384,64,conv1,Activity Buffer Request,462.8601
384,64,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.7438999999994165
384,64,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,7776.164900000001
384,64,pool1,aten::max_pool2d_with_indices,2388.598
384,64,pool1,Activity Buffer Request,238.6383
384,64,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",2388.598
384,64,conv2,aten::cudnn_convolution,8945.9308
384,64,conv2,Activity Buffer Request,881.1346000000001
384,64,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",2801.760100000001
384,64,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",10.086199999999826
384,64,conv2,volta_sgemm_128x64_nn,2381.9313
384,64,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",3752.1531999999984
384,64,conv3,aten::cudnn_convolution,4755.5324
384,64,conv3,Activity Buffer Request,444.69480000000004
384,64,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.1134000000000244
384,64,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,4752.419
384,64,conv4,aten::cudnn_convolution,1983.571
384,64,conv4,Activity Buffer Request,190.7103
384,64,conv4,volta_sgemm_128x64_nn,1983.571
384,64,conv5,aten::cudnn_convolution,11626.951500000001
384,64,conv5,Activity Buffer Request,1188.7926
384,64,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.6159000000001016
384,64,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,11623.335600000002
384,64,conv6,aten::cudnn_convolution,2196.3036
384,64,conv6,Activity Buffer Request,228.8883
384,64,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.068600000000356
384,64,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,2193.2349999999997
384,64,pool2,aten::mean,300.87569999999994
384,64,pool2,Activity Buffer Request,30.040499999999998
384,64,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",300.87569999999994
384,64,fc1,aten::addmm,17.541699999999945
384,64,fc1,Activity Buffer Request,1.8783000000000356
384,64,fc1,volta_sgemm_64x32_sliced1x4_tn,14.290700000000015
384,64,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.250999999999931
384,64,relu,aten::clamp_min_,2.0255999999999856
384,64,relu,Activity Buffer Request,0.20160000000000763
384,64,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",2.0255999999999856
384,64,fc2,aten::addmm,11.964499999999976
384,64,fc2,Activity Buffer Request,1.2991999999999961
384,64,fc2,volta_sgemm_32x32_sliced1x4_tn,11.964499999999976
384,111,conv1,aten::cudnn_convolution,71305.02099999972
384,111,conv1,Activity Buffer Request,7051.955199999995
384,111,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",19.529199999994535
384,111,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",9041.377600000098
384,111,conv1,volta_gcgemm_32x32_nt,23457.207000000137
384,111,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",38786.907199999994
384,111,conv1,Command Buffer Full,16211021.582100406
384,111,pool1,aten::max_pool2d_with_indices,4893.0914999999995
384,111,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",4893.0914999999995
384,111,conv2,aten::cudnn_convolution,16865.855100000008
384,111,conv2,Activity Buffer Request,1246.5898
384,111,conv2,volta_sgemm_128x64_nn,4518.167600000006
384,111,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",7348.3177
384,111,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",4988.422700000001
384,111,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",10.9471000000005
384,111,conv3,aten::cudnn_convolution,7910.374800000002
384,111,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.1070000000008804
384,111,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,7907.2678
384,111,conv4,aten::cudnn_convolution,3420.4392999999995
384,111,conv4,volta_sgemm_128x64_nn,3420.4392999999995
384,111,conv5,aten::cudnn_convolution,18461.6238
384,111,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.353600000001461
384,111,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,18458.2702
384,111,conv6,aten::cudnn_convolution,3606.267499999999
384,111,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.975799999998981
384,111,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,3603.2917
384,111,pool2,aten::mean,408.26070000000016
384,111,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",408.26070000000016
384,111,fc1,aten::addmm,23.602299999999946
384,111,fc1,volta_sgemm_128x32_tn,19.884199999999986
384,111,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.7180999999999584
384,111,relu,aten::clamp_min_,1.7149999999999637
384,111,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.7149999999999637
384,111,fc2,aten::addmm,8.789699999999902
384,111,fc2,volta_sgemm_128x32_tn,6.678099999999949
384,111,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.111599999999953
384,128,conv1,aten::cudnn_convolution,80794.74339999942
384,128,conv1,Activity Buffer Request,8084.7310000000025
384,128,conv1,volta_gcgemm_32x32_nt,26619.213299999807
384,128,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",8976.74399999994
384,128,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",45178.41550000003
384,128,conv1,Command Buffer Full,18127359.70279971
384,128,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",20.370599999987462
384,128,pool1,aten::max_pool2d_with_indices,4278.7318
384,128,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",4278.7318
384,128,conv2,aten::cudnn_convolution,16309.056500000002
384,128,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",5113.971199999998
384,128,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",9.532400000001507
384,128,conv2,volta_sgemm_128x64_nn,4242.9976
384,128,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",6942.555300000003
384,128,conv3,aten::cudnn_convolution,8153.4083
384,128,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.7903000000002067
384,128,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,8150.6179999999995
384,128,conv4,aten::cudnn_convolution,3117.689
384,128,conv4,volta_sgemm_128x64_nn,3117.689
384,128,conv5,aten::cudnn_convolution,19154.911700000004
384,128,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.9663000000000466
384,128,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,19151.945400000004
384,128,conv6,aten::cudnn_convolution,4013.717800000001
384,128,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.7998999999999796
384,128,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,4010.9179000000013
384,128,pool2,aten::mean,352.50600000000014
384,128,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",352.50600000000014
384,128,fc1,aten::addmm,18.49209999999989
384,128,fc1,volta_sgemm_128x32_tn,15.666599999999926
384,128,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.8254999999999653
384,128,relu,aten::clamp_min_,1.2574999999999932
384,128,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.2574999999999932
384,128,fc2,aten::addmm,10.230099999999993
384,128,fc2,volta_sgemm_32x128_tn,7.878200000000038
384,128,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.3518999999999552
384,256,conv1,aten::cudnn_convolution,150190.24770000018
384,256,conv1,Activity Buffer Request,15578.70120000001
384,256,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",16252.605400000082
384,256,conv1,volta_gcgemm_32x32_nt,47372.21110000013
384,256,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",86541.4383999999
384,256,conv1,Command Buffer Full,34837276.06809933
384,256,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",23.992800000007264
384,256,pool1,aten::max_pool2d_with_indices,5627.141700000002
384,256,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",5627.141700000002
384,256,conv2,aten::cudnn_convolution,31700.72419999999
384,256,conv2,volta_sgemm_128x64_nn,8487.862899999995
384,256,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",14117.010400000005
384,256,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",9086.964599999996
384,256,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",8.886299999999755
384,256,conv3,aten::cudnn_convolution,14300.446699999995
384,256,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.44479999999603
384,256,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,14298.0019
384,256,conv4,aten::cudnn_convolution,4424.2087
384,256,conv4,volta_sgemm_128x64_nn,4424.2087
384,256,conv5,aten::cudnn_convolution,33060.83690000001
384,256,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.5951000000030033
384,256,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,33058.2418
384,256,conv6,aten::cudnn_convolution,9429.738399999998
384,256,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.844800000000396
384,256,conv6,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,9426.893599999998
384,256,pool2,aten::mean,465.97429999999986
384,256,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",465.97429999999986
384,256,fc1,aten::addmm,27.125200000000017
384,256,fc1,volta_sgemm_128x64_tn,22.424599999999987
